CTF	MGCT	Coatepeque Airport	Coatepeque	Guatemala	14.6942	-91.8825	America/Guatemala
CTG	SKCG	Rafael Nunez International Airport	Cartagena	Colombia	10.4424	-75.5130	America/Bogota
CTH	KMQS	Chester County G O Carlson Airport	Coatesville	United States	39.9790	-75.8655	America/New_York
CTI	FNCV	Cuito Cuanavale Airport	Cuito Cuanavale	Angola	-15.1603	19.1561	Africa/Lagos
CTL	YBCV	Charleville Airport	Charleville	Australia	-26.4133	146.2620	Australia/Brisbane
CTM	MMCM	Chetumal International Airport	Chetumal	Mexico	18.5047	-88.3268	America/Cancun
CTN	YCKN	Cooktown Airport		Australia	-15.4447	145.1840	Australia/Brisbane
CTP	SNCP	Carutapera Airport	Carutapera	Brazil	-1.2503	-46.0172	America/Fortaleza
CTQ	SSVP	Santa Vitoria do Palmar Airport	Santa Vitoria Do Palmar	Brazil	-33.5022	-53.3442	America/Sao_Paulo
CTS	RJCC	New Chitose Airport	Chitose / Tomakomai	Japan	42.7752	141.6920	Asia/Tokyo
CTT	LFMQ	Le Castellet Airport	Le Castellet	France	43.2525	5.7852	Europe/Paris
CTU	ZUUU	Chengdu Shuangliu International Airport	Chengdu	China	30.5785	103.9470	Asia/Shanghai
CTY	KCTY	Cross City Airport	Cross City	United States	29.6355	-83.1048	America/New_York
CTZ	KCTZ	Sampson County Airport	Clinton	United States	34.9756	-78.3646	America/New_York
CUA	MMDA	Ciudad Constitucion Airport	Ciudad Constitucion	Mexico	25.0538	-111.6150	America/Mazatlan
CUB	KCUB	Jim Hamilton L.B. Owens Airport	Columbia	United States	33.9705	-80.9952	America/New_York
CUC	SKCC	Camilo Daza International Airport	Cucuta	Colombia	7.9276	-72.5115	America/Bogota
CUD	YCDR	Caloundra Airport		Australia	-26.8000	153.1000	Australia/Brisbane
CUE	SECU	Mariscal Lamar Airport	Cuenca	Ecuador	-2.8895	-78.9844	America/Guayaquil
CUF	LIMZ	Cuneo / Levaldigi Airport	Cuneo	Italy	44.5470	7.6232	Europe/Rome
CUG	YCUA	Cudal Airport		Australia	-33.2783	148.7630	Australia/Sydney
CUH	KCUH	Cushing Municipal Airport	Cushing	United States	35.9499	-96.7731	America/Chicago
CUL	MMCL	Federal de Bachigualato International Airport	Culiacan	Mexico	24.7645	-107.4750	America/Mazatlan
CUM	SVCU	Cumana (Antonio Jose de Sucre) Airport		Venezuela	10.4503	-64.1305	America/Caracas
CUN	MMUN	Cancun International Airport	Cancun	Mexico	21.0365	-86.8771	America/Cancun
CUO	SKCR	Caruru Airport	Caruru	Colombia	1.0136	-71.2961	America/Bogota
CUP	SVCP	General Francisco Bermudez Airport	Carupano	Venezuela	10.6600	-63.2617	America/Caracas
CUQ	YCOE	Coen Airport		Australia	-13.7608	143.1140	Australia/Brisbane
CUR	TNCC	Hato International Airport	Willemstad	Curaçao	12.1889	-68.9598	America/Puerto_Rico
CUT	SAZW	Cutral-Co Airport	Cutral-Co	Argentina	-38.9397	-69.2646	America/Argentina/Salta
CUU	MMCU	General Roberto Fierro Villalobos International Airport	Chihuahua	Mexico	28.7029	-105.9650	America/Chihuahua
CUV	SVCG	Casigua El Cubo Airport	Casigua El Cubo	Venezuela	8.7581	-72.5363	America/Caracas
CUY	YCUE	Cue Airport		Australia	-27.4467	117.9180	Australia/Perth
CUZ	SPZO	Alejandro Velasco Astete International Airport	Cusco	Peru	-13.5357	-71.9388	America/Lima
CVC	YCEE	Cleve Airport		Australia	-33.7097	136.5050	Australia/Adelaide
CVE	SKCV	Covenas Airport	Covenas	Colombia	9.4009	-75.6913	America/Bogota
CVF	LFLJ	Courchevel Airport	Courcheval	France	45.3967	6.6347	Europe/Paris
CVG	KCVG	Cincinnati Northern Kentucky International Airport	Hebron	United States	39.0488	-84.6678	America/New_York
CVH	SAHE	Caviahue Airport	Lafontaine	Argentina	-37.8514	-71.0092	America/Argentina/Salta
CVJ	MMCB	General Mariano Matamoros Airport		Mexico	18.8348	-99.2613	America/Mexico_City
CVM	MMCV	General Pedro Jose Mendez International Airport	Ciudad Victoria	Mexico	23.7033	-98.9565	America/Monterrey
CVN	KCVN	Clovis Municipal Airport	Clovis	United States	34.4251	-103.0790	America/Denver
CVO	KCVO	Corvallis Municipal Airport	Corvallis	United States	44.4972	-123.2900	America/Los_Angeles
CVQ	YCAR	Carnarvon Airport		Australia	-24.8806	113.6720	Australia/Perth
CVS	KCVS	Cannon Air Force Base	Clovis	United States	34.3828	-103.3220	America/Denver
CVT	EGBE	Coventry Airport	Coventry	United Kingdom	52.3697	-1.4797	Europe/London
CVU	LPCR	Corvo Airport	Corvo	Portugal	39.6715	-31.1136	Atlantic/Azores
CWA	KCWA	Central Wisconsin Airport	Mosinee	United States	44.7776	-89.6668	America/Chicago
CWB	SBCT	Afonso Pena Airport	Curitiba	Brazil	-25.5285	-49.1758	America/Sao_Paulo
CWC	UKLN	Chernivtsi International Airport	Chernivtsi	Ukraine	48.2593	25.9808	Europe/Kyiv
CWE	HECW	Cairo West Airport	El Cairo	Egypt	30.1164	30.9154	Africa/Cairo
CWF	KCWF	Chennault International Airport	Lake Charles	United States	30.2106	-93.1432	America/Chicago
CWI	KCWI	Clinton Municipal Airport	Clinton	United States	41.8311	-90.3291	America/Chicago
CWK	VECT	Chitrakoot Airport	Chitrakoot	India	25.1677	80.9358	Asia/Kolkata
CWL	EGFF	Cardiff International Airport	Cardiff	United Kingdom	51.3967	-3.3433	Europe/London
CWR	YCWI	Cowarie Airport		Australia	-27.7117	138.3280	Australia/Adelaide
CWT	YCWR	Cowra Airport		Australia	-33.8447	148.6490	Australia/Sydney
CWW	YCOR	Corowa Airport		Australia	-35.9947	146.3570	Australia/Melbourne
CWX	KP33	Cochise County Airport	Willcox	United States	32.2454	-109.8950	America/Phoenix
CXA	SVCD	Caicara del Orinoco Airport		Venezuela	7.6255	-66.1628	America/Caracas
CXB	VGCB	Cox's Bazar Airport	Cox's Bazar	Bangladesh	21.4522	91.9639	Asia/Dhaka
CXF	PACX	Coldfoot Airport	Coldfoot	United States	67.2522	-150.2040	America/Anchorage
CXH	CYHC	Vancouver Harbour Airport	Vancouver	Canada	49.2945	-123.1113	America/Vancouver
CXI	PLCH	Cassidy International Airport	Banana	Kiribati	1.9862	-157.3500	Pacific/Kiritimati
CXJ	SBCX	Campo dos Bugres Airport	Caxias Do Sul	Brazil	-29.1971	-51.1875	America/Sao_Paulo
CXL	KCXL	Calexico International Airport	Calexico	United States	32.6695	-115.5130	America/Los_Angeles
CXM	FNCX	Camaxilo Airport	Camaxilo	Angola	-8.3736	18.9236	Africa/Lagos
CXN	HCMC	Candala Airport	Candala	Somalia	11.5000	49.9170	Africa/Nairobi
CXO	KCXO	Conroe/North Houston Regional Airport	Houston	United States	30.3518	-95.4145	America/Chicago
CXP	WIHL	Tunggul Wulung Airport	Cilacap-Java Island	Indonesia	-7.6451	109.0340	Asia/Jakarta
CXQ	YCRK	Christmas Creek Station Airport		Australia	-18.8833	125.9170	Australia/Perth
CXR	VVCR	Cam Ranh Airport	Nha Trang	Vietnam	11.9982	109.2190	Asia/Ho_Chi_Minh
CXT	YCHT	Charters Towers Airport		Australia	-20.0431	146.2730	Australia/Brisbane
CXY	MYCC	Cat Cay Airport	Cat Cay	Bahamas	25.6000	-79.2670	America/Toronto
CYA	MTCA	Les Cayes Airport	Les Cayes	Haiti	18.2711	-73.7883	America/Port-au-Prince
CYB	MWCB	Gerrard Smith International Airport	Cayman Brac	Cayman Islands	19.6870	-79.8828	America/Panama
CYF	PACK	Chefornak Airport	Chefornak	United States	60.1492	-164.2860	America/Nome
CYG	YCRG	Corryong Airport		Australia	-36.1828	147.8880	Australia/Melbourne
CYI	RCKU	Chiayi Airport	Chiayi City	Taiwan	23.4618	120.3930	Asia/Taipei
CYL	MHCS	Coyoles Airport	Coyoles	Honduras	15.4456	-86.6753	America/Tegucigalpa
CYO	MUCL	Vilo Acuna International Airport	Cayo Largo del Sur	Cuba	21.6165	-81.5460	America/Havana
CYP	RPVC	Calbayog Airport	Calbayog City	Philippines	12.0727	124.5450	Asia/Manila
CYR	SUCA	Laguna de Los Patos International Airport	Colonia	Uruguay	-34.4564	-57.7706	America/Montevideo
CYS	KCYS	Cheyenne Regional Jerry Olson Field	Cheyenne	United States	41.1557	-104.8120	America/Denver
CYT	PACY	Yakataga Airport	Yakataga	United States	60.0820	-142.4930	America/Anchorage
CYU	RPLO	Cuyo Airport	Cuyo	Philippines	10.8581	121.0690	Asia/Manila
CYW	MMCY	Captain Rogelio Castillo National Airport	Celaya	Mexico	20.5460	-100.8870	America/Mexico_City
CYX	UESS	Cherskiy Airport	Cherskiy	Russia	68.7406	161.3380	Asia/Srednekolymsk
CYZ	RPUY	Cauayan Airport	Cauayan City	Philippines	16.9299	121.7530	Asia/Manila
CZA	MMCT	Chichen Itza International Airport		Mexico	20.6413	-88.4462	America/Merida
CZE	SVCR	Jose Leonardo Chirinos Airport	Coro	Venezuela	11.4149	-69.6809	America/Caracas
CZF	PACZ	Cape Romanzof LRRS Airport	Cape Romanzof	United States	61.7803	-166.0390	America/Nome
CZL	DABC	Mohamed Boudiaf International Airport	Constantine	Algeria	36.2760	6.6204	Africa/Algiers
CZM	MMCZ	Cozumel International Airport	Cozumel	Mexico	20.5224	-86.9256	America/Cancun
CZS	SBCZ	Cruzeiro do Sul Airport	Cruzeiro Do Sul	Brazil	-7.5999	-72.7695	America/Rio_Branco
CZT	KCZT	Dimmit County Airport	Carrizo Springs	United States	28.5222	-99.8236	America/Chicago
CZU	SKCZ	Las Brujas Airport	Corozal	Colombia	9.3327	-75.2856	America/Bogota
CZW	EPRU	Czestochowa-Rudniki Airport	Czestochowa	Poland	50.8861	19.2025	Europe/Warsaw
CZX	ZSCG	Changzhou Airport	Changzhou	China	31.9197	119.7790	Asia/Shanghai
CZY	YUNY	Cluny Airport		Australia	-24.5167	139.6170	Australia/Brisbane
DAA	KDAA	Davison Army Air Field	Fort Belvoir	United States	38.7150	-77.1810	America/New_York
DAB	KDAB	Daytona Beach International Airport	Daytona Beach	United States	29.1799	-81.0581	America/New_York
DAC	VGHS	Dhaka / Hazrat Shahjalal International Airport	Dhaka	Bangladesh	23.8433	90.3978	Asia/Dhaka
DAD	VVDN	Da Nang International Airport	Da Nang	Vietnam	16.0439	108.1990	Asia/Ho_Chi_Minh
DAG	KDAG	Barstow Daggett Airport	Daggett	United States	34.8537	-116.7870	America/Los_Angeles
DAK	HEDK	Dakhla Airport		Egypt	25.4116	29.0031	Africa/Cairo
DAL	KDAL	Dallas Love Field	Dallas	United States	32.8471	-96.8518	America/Chicago
DAM	OSDI	Damascus International Airport	Damascus	Syria	33.4115	36.5156	Asia/Damascus
DAN	KDAN	Danville Regional Airport	Danville	United States	36.5729	-79.3361	America/New_York
DAO	AYDA	Dahamo Airstrip	Dabo	Papua New Guinea	-5.7532	141.9936	Pacific/Port_Moresby
DAP	VNDL	Darchula Airport	Darchula	Nepal	29.6692	80.5484	Asia/Kathmandu
DAR	HTDA	Mwalimu Julius K. Nyerere International Airport	Dar es Salaam	Tanzania	-6.8781	39.2026	Africa/Nairobi
DAS	CFF4	Great Bear Lake Airport	Great Bear Lake	Canada	66.7031	-119.7070	America/Edmonton
DAT	ZBDT	Datong Airport	Datong	China	40.0603	113.4820	Asia/Shanghai
DAU	AYDU	Daru Airport	Daru	Papua New Guinea	-9.0868	143.2080	Pacific/Port_Moresby
DAV	MPDA	Enrique Malek International Airport	David	Panama	8.3910	-82.4350	America/Panama
DAX	ZUDX	Dachuan Airport	Dazhou	China	31.1302	107.4295	Asia/Shanghai
DAY	KDAY	James M Cox Dayton International Airport	Dayton	United States	39.9024	-84.2194	America/New_York
DAZ	OADZ	Darwaz Airport	Darwaz	Afghanistan	38.4611	70.8825	Asia/Dushanbe
DBA	OPDB	Dalbandin Airport	Dalbandin	Pakistan	28.8783	64.3998	Asia/Karachi
DBB	HEAL	El Alamein International Airport	El Alamein	Egypt	30.9245	28.4614	Africa/Cairo
DBD	VEDB	Dhanbad Airport		India	23.8340	86.4253	Asia/Kolkata
DBM	HADM	Debra Marcos Airport	Debra Marcos	Ethiopia	10.3500	37.7170	Africa/Nairobi
DBN	KDBN	W H 'Bud' Barron Airport	Dublin	United States	32.5644	-82.9853	America/New_York
DBO	YSDU	Dubbo City Regional Airport	Dubbo	Australia	-32.2167	148.5750	Australia/Sydney
DBP	AYDB	Debepare Airport	Debepare	Papua New Guinea	-6.3086	141.9056	Pacific/Port_Moresby
DBQ	KDBQ	Dubuque Regional Airport	Dubuque	United States	42.4020	-90.7095	America/Chicago
DBR	VEDH	Darbhanga Airport	Darbhanga	India	26.1947	85.9175	Asia/Kolkata
DBT	HADT	Debre Tabor Airport	Debre Tabor	Ethiopia	11.9670	38.0000	Africa/Nairobi
DBV	LDDU	Dubrovnik Airport	Dubrovnik	Croatia	42.5614	18.2682	Europe/Belgrade
DBY	YDAY	Dalby Airport		Australia	-27.1553	151.2670	Australia/Brisbane
DCA	KDCA	Ronald Reagan Washington National Airport	Washington	United States	38.8521	-77.0377	America/New_York
DCF	TDCF	Canefield Airport	Canefield	Dominica	15.3367	-61.3922	America/Puerto_Rico
DCI	LIED	Decimomannu Airport	Decimomannu	Italy	39.3542	8.9725	Europe/Rome
DCM	LFCK	Castres-Mazamet Airport	Castres/Mazamet	France	43.5563	2.2892	Europe/Paris
DCN	YCIN	RAAF Base Curtin		Australia	-17.5814	123.8280	Australia/Perth
DCT	MYRD	Duncan Town Airport		Bahamas	22.1818	-75.7295	America/Toronto
DCU	KDCU	Pryor Field Regional Airport	Decatur	United States	34.6527	-86.9454	America/Chicago
DCY	ZUDC	Daocheng Yading Airport	Daocheng County	China	29.3231	100.0533	Asia/Shanghai
DDC	KDDC	Dodge City Regional Airport	Dodge City	United States	37.7634	-99.9656	America/Chicago
DDD	VRMU	Dhaalu Airport	Kudahuvadhoo	Maldives	2.6672	72.8928	Indian/Maldives
DDG	ZYDD	Dandong Airport	Dandong	China	40.0247	124.2860	Asia/Shanghai
DDN	YDLT	Delta Downs Airport		Australia	-16.9917	141.3170	Australia/Brisbane
DDR	ZUDR	Rikaze Dingri Airport		China	28.6025	86.8103	Asia/Shanghai
DDU	OPDD	Dadu Airport	Dadu	Pakistan	26.5545	67.6746	Asia/Karachi
DEA	OPDG	Dera Ghazi Khan Airport	Dera Ghazi Khan	Pakistan	29.9610	70.4859	Asia/Karachi
DEB	LHDC	Debrecen International Airport	Debrecen	Hungary	47.4889	21.6153	Europe/Budapest
DEC	KDEC	Decatur Airport	Decatur	United States	39.8346	-88.8657	America/Chicago
DED	VIDN	Dehradun Airport	Dehradun	India	30.1897	78.1803	Asia/Kolkata
DEE	UHSM	Mendeleyevo Airport	Kunashir Island	Russia	43.9584	145.6830	Asia/Magadan
DEF	OIAD	Dezful Airport		Iran	32.4344	48.3976	Asia/Tehran
DEH	KDEH	Decorah Municipal Airport	Decorah	United States	43.2755	-91.7394	America/Chicago
DEI	FSSD	Denis Island Airport	Denis Island	Seychelles	-3.8022	55.6669	Asia/Dubai
DEL	VIDP	Indira Gandhi International Airport	New Delhi	India	28.5665	77.1031	Asia/Kolkata
DEM	HADD	Dembidollo Airport	Dembidollo	Ethiopia	8.5540	34.8580	Africa/Nairobi
DEN	KDEN	Denver International Airport	Denver	United States	39.8617	-104.6730	America/Denver
DEP	VEDZ	Daporijo Airport	Daporijo	India	27.9855	94.2228	Asia/Kolkata
DER	AYDE	Derim Airport	Derim	Papua New Guinea	-6.1447	147.1072	Pacific/Port_Moresby
DES	FSDR	Desroches Airport	Desroches Island	Seychelles	-5.6967	53.6558	Asia/Dubai
DET	KDET	Coleman A. Young Municipal Airport	Detroit	United States	42.4092	-83.0099	America/Detroit
DEZ	OSDZ	Deir ez-Zor Airport	Deir ez-Zor	Syria	35.2854	40.1760	Asia/Damascus
DFI	KDFI	Defiance Memorial Airport	Defiance	United States	41.3375	-84.4288	America/New_York
DFP	YDDF	Drumduff Airport	Drumduff	Australia	-16.0530	143.0120	Australia/Brisbane
DFW	KDFW	Dallas Fort Worth International Airport	Dallas-Fort Worth	United States	32.8968	-97.0380	America/Chicago
DGA	MZPB	Pelican Beach Airstrip	Dangriga	Belize	16.9823	-88.2285	America/Belize
DGD	YDGA	Dalgaranga Gold Mine Airport		Australia	-27.8303	117.3164	Australia/Perth
DGE	YMDG	Mudgee Airport	Mudgee	Australia	-32.5625	149.6110	Australia/Sydney
DGF	CAL3	Douglas Lake Airport	Douglas Lake	Canada	50.1655	-120.1713	America/Vancouver
DGH	VEDO	Deoghar Airport	Deoghar	India	24.4447	86.7025	Asia/Kolkata
DGL	KDGL	Douglas Municipal Airport	Douglas	United States	31.3426	-109.5060	America/Hermosillo
DGN	KNDY	Dahlgren Naval Surface Warfare Center Airport	Dahlgren	United States	38.3325	-77.0372	America/New_York
DGO	MMDO	General Guadalupe Victoria International Airport	Durango	Mexico	24.1242	-104.5280	America/Monterrey
DGP	EVDA	Daugavpils Intrenational Airport	Daugavpils	Latvia	55.9447	26.6650	Europe/Riga
DGR	NZDA	Dargaville Aerodrome		New Zealand	-35.9397	173.8940	Pacific/Auckland
DGT	RPVD	Sibulan Airport	Dumaguete City	Philippines	9.3337	123.3000	Asia/Manila
DGU	DFOD	Dedougou Airport	Dedougou	Burkina Faso	12.4590	-3.4900	Africa/Abidjan
DGW	KDGW	Converse County Airport	Douglas	United States	42.7972	-105.3860	America/Denver
DGX	EGDX	MOD St. Athan	St. Athan	United Kingdom	51.4048	-3.4358	Europe/London
DHA	OEDR	King Abdulaziz Air Base		Saudi Arabia	26.2654	50.1520	Asia/Riyadh
DHD	YDRH	Durham Downs Airport		Australia	-27.0750	141.9000	Australia/Brisbane
DHF	OMAM	Al Dhafra Air Base		United Arab Emirates	24.2482	54.5477	Asia/Dubai
DHI	VNDH	Dhangarhi Airport	Dhangarhi	Nepal	28.7533	80.5819	Asia/Kathmandu
DHM	VIGG	Kangra Airport		India	32.1651	76.2634	Asia/Kolkata
DHN	KDHN	Dothan Regional Airport	Dothan	United States	31.3213	-85.4496	America/Chicago
DHR	EHKD	De Kooy Airport	Den Helder	Netherlands, Kingdom of the	52.9234	4.7806	Europe/Brussels
DHT	KDHT	Dalhart Municipal Airport	Dalhart	United States	36.0226	-102.5470	America/Chicago
DIA	OTBD	Doha International Airport	Doha	Qatar	25.2611	51.5651	Asia/Qatar
DIB	VEMN	Dibrugarh Airport	Dibrugarh	India	27.4839	95.0169	Asia/Kolkata
DIE	FMNA	Arrachart Airport		Madagascar	-12.3494	49.2917	Africa/Nairobi
DIG	ZPDQ	Diqing Airport	Shangri-La	China	27.7936	99.6772	Asia/Shanghai
DIJ	LFSD	Dijon-Bourgogne Airport	Dijon/Longvic	France	47.2689	5.0900	Europe/Paris
DIK	KDIK	Dickinson Theodore Roosevelt Regional Airport	Dickinson	United States	46.7974	-102.8020	America/Denver
DIL	WPDL	Presidente Nicolau Lobato International Airport	Dili	Timor-Leste	-8.5464	125.5260	Asia/Dili
DIM	DIDK	Dimbokro Airport	Dimbokro	Côte d'Ivoire	6.6517	-4.6406	Africa/Abidjan
DIN	VVDB	Dien Bien Phu Airport	Dien Bien Phu	Vietnam	21.3975	103.0080	Asia/Bangkok
DIP	DFED	Diapaga Airport	Diapaga	Burkina Faso	12.0500	1.7830	Africa/Abidjan
DIQ	SNDV	Divinopolis Airport	Divinopolis	Brazil	-20.1807	-44.8709	America/Sao_Paulo
DIR	HADR	Aba Tenna Dejazmach Yilma International Airport	Dire Dawa	Ethiopia	9.6247	41.8542	Africa/Nairobi
DIS	FCPD	Ngot Nzoungou Airport	Dolisie	Congo	-4.2063	12.6599	Africa/Lagos
DIU	VA1P	Diu Airport	Diu	India	20.7131	70.9211	Asia/Kolkata
DIY	LTCC	Diyarbakir Airport	Diyarbakir	Turkey	37.8939	40.2010	Europe/Istanbul
DJA	DBBD	Djougou Airport	Djougou	Benin	9.6921	1.6378	Africa/Lagos
DJB	WIPA	Sultan Thaha Airport	Jambi-Sumatra Island	Indonesia	-1.6380	103.6440	Asia/Jakarta
DJE	DTTJ	Djerba Zarzis International Airport	Djerba	Tunisia	33.8750	10.7755	Africa/Tunis
DJG	DAAJ	Djanet Inedbirene Airport	Djanet	Algeria	24.2928	9.4524	Africa/Algiers
DJJ	WAJJ	Sentani International Airport	Jayapura-Papua Island	Indonesia	-2.5770	140.5160	Asia/Jayapura
DJM	FCBD	Djambala Airport	Djambala	Congo	-2.5330	14.7500	Africa/Lagos
DJO	DIDL	Daloa Airport		Côte d'Ivoire	6.7928	-6.4732	Africa/Abidjan
DJR	YDAJ	Dajarra Airport		Australia	-21.7083	139.5330	Australia/Brisbane
DJU	BIDV	Djupivogur Airport	Djupivogur	Iceland	64.6442	-14.2828	Africa/Abidjan
DKI	YDKI	Dunk Island Airport		Australia	-17.9417	146.1400	Australia/Brisbane
DKK	KDKK	Chautauqua County-Dunkirk Airport	Dunkirk	United States	42.4933	-79.2720	America/New_York
DKR	GOOY	Leopold Sedar Senghor International Airport	Dakar	Senegal	14.7397	-17.4902	Africa/Abidjan
DKS	UODD	Dikson Airport	Dikson	Russia	73.5178	80.3797	Asia/Krasnoyarsk
DKV	YDVR	Docker River Airport		Australia	-24.8600	129.0700	Australia/Darwin
DLA	FKKD	Douala International Airport	Douala	Cameroon	4.0061	9.7195	Africa/Lagos
DLC	ZYTL	Zhoushuizi Airport	Dalian	China	38.9657	121.5390	Asia/Shanghai
DLD	ENDI	Geilo Airport Dagali	Dagali	Norway	60.4173	8.5183	Europe/Berlin
DLE	LFGJ	Dole-Tavaux Airport	Dole/Tavaux	France	47.0390	5.4272	Europe/Paris
DLF	KDLF	Laughlin Air Force Base	Del Rio	United States	29.3595	-100.7780	America/Chicago
DLG	PADL	Dillingham Airport	Dillingham	United States	59.0447	-158.5050	America/Anchorage
DLH	KDLH	Duluth International Airport	Duluth	United States	46.8421	-92.1936	America/Chicago
DLI	VVDL	Lien Khuong Airport	Dalat	Vietnam	11.7500	108.3670	Asia/Ho_Chi_Minh
DLK	YDLK	Dulkaninna Airport	Dulkaninna	Australia	-29.0133	138.4810	Australia/Adelaide
DLL	KDLC	Dillon County Airport	Dillon	United States	34.4491	-79.3686	America/New_York
DLM	LTBS	Dalaman International Airport	Dalaman	Turkey	36.7131	28.7925	Europe/Istanbul
DLN	KDLN	Dillon Airport	Dillon	United States	45.2554	-112.5530	America/Denver
DLS	KDLS	Columbia Gorge Regional the Dalles Municipal Airport	The Dalles	United States	45.6185	-121.1670	America/Los_Angeles
DLU	ZPDL	Dali Airport	Xiaguan	China	25.6494	100.3190	Asia/Shanghai
DLV	YDLV	Delissaville Airport		Australia	-12.5500	130.6850	Australia/Darwin
DLY	NVVD	Dillon's Bay Airport	Dillon's Bay	Vanuatu	-18.7694	169.0010	Pacific/Efate
DLZ	ZMDZ	Dalanzadgad Airport	Dalanzadgad	Mongolia	43.5917	104.4300	Asia/Ulaanbaatar
DMA	KDMA	Davis Monthan Air Force Base	Tucson	United States	32.1665	-110.8830	America/Phoenix
DMB	UADD	Taraz Airport	Taraz	Kazakhstan	42.8536	71.3036	Asia/Almaty
DMD	YDMG	Doomadgee Airport		Australia	-17.9403	138.8220	Australia/Brisbane
DME	UUDD	Domodedovo International Airport	Moscow	Russia	55.4088	37.9063	Europe/Moscow
DMK	VTBD	Don Mueang International Airport	Bangkok	Thailand	13.9126	100.6070	Asia/Bangkok
DMM	OEDF	King Fahd International Airport	Ad Dammam	Saudi Arabia	26.4712	49.7979	Asia/Riyadh
DMN	KDMN	Deming Municipal Airport	Deming	United States	32.2623	-107.7210	America/Denver
DMO	KDMO	Sedalia Memorial Airport	Sedalia	United States	38.7074	-93.1759	America/Chicago
DMT	SWDM	Diamantino Airport	Diamantino	Brazil	-14.3769	-56.4004	America/Cuiaba
DMU	VEMR	Dimapur Airport	Dimapur	India	25.8839	93.7711	Asia/Kolkata
DNA	RODN	Kadena Air Base		Japan	26.3556	127.7680	Asia/Tokyo
DNB	YDBR	Dunbar Airport		Australia	-16.0500	142.4000	Australia/Brisbane
DND	EGPN	Dundee Airport	Dundee	United Kingdom	56.4525	-3.0258	Europe/London
DNH	ZLDH	Dunhuang Airport	Dunhuang	China	40.1611	94.8092	Asia/Shanghai
DNK	UKDD	Dnipropetrovsk International Airport	Dnipropetrovsk	Ukraine	48.3572	35.1006	Europe/Kyiv
DNL	KDNL	Daniel Field	Augusta	United States	33.4665	-82.0394	America/New_York
DNN	KDNN	Dalton Municipal Airport	Dalton	United States	34.7229	-84.8702	America/New_York
DNO	SWDN	Dianopolis Airport	Dianopolis	Brazil	-11.5954	-46.8467	America/Araguaina
DNP	VNDG	Tulsipur Airport	Dang	Nepal	28.1111	82.2942	Asia/Kathmandu
DNQ	YDLQ	Deniliquin Airport		Australia	-35.5594	144.9460	Australia/Sydney
DNR	LFRD	Dinard-Pleurtuit-Saint-Malo Airport	Dinard/Pleurtuit/Saint-Malo	France	48.5877	-2.0800	Europe/Paris
DNS	KDNS	Denison Municipal Airport	Denison	United States	41.9864	-95.3807	America/Chicago
DNV	KDNV	Vermilion Regional Airport	Danville	United States	40.1992	-87.5959	America/Chicago
DNX	HSGG	Galegu Airport	Dinder	Sudan	12.5330	35.0670	Africa/Khartoum
DNZ	LTAY	Cardak Airport	Denizli	Turkey	37.7856	29.7013	Europe/Istanbul
DOB	WAPD	Dobo Airport	Dobo-Kobror Island	Indonesia	-5.7722	134.2120	Asia/Jayapura
DOD	HTDO	Dodoma Airport	Dodoma	Tanzania	-6.1704	35.7526	Africa/Nairobi
DOE	SMDJ	Djumu-Djomoe Airport	Djumu-Djomoe	Suriname	4.0057	-55.4816	America/Paramaribo
DOG	HSDN	Dongola Airport	Dongola	Sudan	19.1539	30.4301	Africa/Khartoum
DOH	OTHH	Hamad International Airport	Doha	Qatar	25.2606	51.6138	Asia/Qatar
DOK	UKCC	Donetsk International Airport	Donetsk	Ukraine	48.0736	37.7397	Europe/Kyiv
DOL	LFRG	Deauville-Saint-Gatien Airport	Deauville	France	49.3653	0.1543	Europe/Paris
DOM	TDPD	Melville Hall Airport	Marigot	Dominica	15.5470	-61.3000	America/Puerto_Rico
DON	MGDL	Dos Lagunas Airport	Dos Lagunas	Guatemala	17.6124	-89.6884	America/Guatemala
DOP	VNDP	Dolpa Airport	Dolpa	Nepal	28.9857	82.8191	Asia/Kathmandu
DOR	DFEE	Dori Airport	Dori	Burkina Faso	14.0330	-0.0330	Africa/Abidjan
DOU	SSDO	Dourados Airport	Dourados	Brazil	-22.2019	-54.9266	America/Campo_Grande
DOV	KDOV	Dover Air Force Base	Dover	United States	39.1295	-75.4660	America/New_York
DOX	YDRA	Dongara Airport		Australia	-29.3000	114.9330	Australia/Perth
DOY	ZSDY	Dongying Shengli Airport	Dongying	China	37.5086	118.7880	Asia/Shanghai
DPA	KDPA	Dupage Airport	Chicago/West Chicago	United States	41.9078	-88.2486	America/Chicago
DPE	LFAB	St Aubin Airport	Dieppe	France	49.8825	1.0853	Europe/Paris
DPG	KDPG	Michael AAF (Dugway Proving Ground) Airport	Dugway Proving Ground	United States	40.1994	-112.9370	America/Denver
DPL	RPMG	Dipolog Airport	Dipolog City	Philippines	8.6020	123.3419	Asia/Manila
DPO	YDPO	Devonport Airport	Devonport	Australia	-41.1697	146.4300	Australia/Hobart
DPS	WADD	Ngurah Rai (Bali) International Airport	Denpasar-Bali Island	Indonesia	-8.7482	115.1670	Asia/Makassar
DQA	ZYDQ	Saertu Airport	Daqing Shi	China	46.7464	125.1406	Asia/Shanghai
DQH	PALP	Alpine Airstrip	Deadhorse	United States	70.3443	-150.9450	America/Anchorage
